title,media,date,datetime,desc,link,img,publisher
Germany and France agree Ukraine may strike Russian military targets,YouTube,1 day ago,2024-05-29 21:48:38.517816,Germany and France agree Ukraine may strike Russian military targets. 39K views · 23 hours ago #EuropeNews ...more. euronews. 2.34M. Subscribe.,https://www.youtube.com/watch%3Fv%3DchCRsTj_XEs&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgDEAI&usg=AOvVaw0Oo8UMCCloDNTCObC2X55n,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Germany and France agree Ukraine may strike Russian military targets,Euronews.com,1 day ago,2024-05-29 21:48:38.529495,"German Chancellor Olaf Scholz said Germany would not prohibit Ukrainian attacks on Russian military targets, saying Ukraine ""is allowed to defend itself.",https://www.euronews.com/my-europe/2024/05/29/germany-and-france-agree-ukraine-may-strike-russian-military-targets&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgJEAI&usg=AOvVaw3v0gmXGF2cPDaqgLcDNp1R,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Lack of parental leave 'discourages' youth from running for elections,Euronews.com,1 day ago,2024-05-29 21:48:38.543916,"With the European Parliament election less than two weeks away, its incoming members will still not have official parental leave recognised,...",https://www.euronews.com/my-europe/2024/05/29/lack-of-parental-leave-discourages-youth-from-running-for-elections&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgBEAI&usg=AOvVaw04Xl8K1NxLgk1bWhQB9wTm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Israel's offensive in Rafah has not crossed red lines, US says",Euronews.com,1 day ago,2024-05-29 21:48:38.555713,"Israeli shelling and airstrikes killed at least 37 people, most of them sheltering in tents, outside the southern Gaza city of Rafah overnight on Tuesday.",https://www.euronews.com/2024/05/29/israels-offensive-in-rafah-has-not-crossed-red-lines-us-says&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgFEAI&usg=AOvVaw1jnQ4HLgDBn7wo36WhOct-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
ESA launches EarthCARE satellite to study the impact of clouds on climate change,Euronews.com,1 day ago,2024-05-29 21:48:38.567570,The latest and largest of the space agency's Earth Explorer satellites was launched into orbit from California onboard a SpaceX Falcon 9 rocket.,https://www.euronews.com/next/2024/05/29/esa-launches-earthcare-satellite-to-study-the-impact-of-clouds-on-climate-change&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgGEAI&usg=AOvVaw0qN9mIZIh_5-WwC8LDOy1K,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Fact-check: Is the EU setting up a European army?,Euronews.com,1 day ago,2024-05-29 21:48:38.580342,"Critics of the EU have long claimed that the bloc has created a joint army or soon will, citing calls from pro-European voices who want an ever-closer union...",https://www.euronews.com/my-europe/2024/05/29/fact-check-is-the-eu-setting-up-a-european-army&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgCEAI&usg=AOvVaw2G-v4xnzBrRMHhJQ6Ig6GB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Luxury perfumes from Lancôme and Aerin linked to child labour,Euronews.com,1 day ago,2024-05-29 21:48:38.592167,An investigation carried out by the BBC last summer found that suppliers for the two beauty brands used jasmine picked by minors.,https://www.euronews.com/business/2024/05/29/luxury-perfumes-from-lancome-and-aerin-linked-to-child-labour&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgHEAI&usg=AOvVaw2Sx37FoyKoRIiib4WJSOfO,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Italy's Po Delta is a nature-rich UNESCO reserve. Now it is at risk from offshore drilling,Euronews.com,1 day ago,2024-05-29 21:48:38.605704,"The Po Delta is also having to brace against a barrage of problematic, climate change-induced conditions.",https://www.euronews.com/green/2024/05/29/italys-po-delta-is-a-nature-rich-unesco-reserve-now-it-is-at-risk-from-offshore-drilling&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgIEAI&usg=AOvVaw1UFhdPMCM065ndqZB4VtrD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
'The impact is enormous': Farmers in Sicily struggle to survive amid worst drought in 30 years,Euronews.com,1 day ago,2024-05-29 21:48:38.618276,"In the last six months of 2023, only 150 millimetres of rain fell on Sicily, the Italian island that is twice the size of some countries.",https://www.euronews.com/green/2024/05/29/the-impact-is-enormous-farmers-in-sicily-struggle-to-survive-amid-worst-drought-in-30-year&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgAEAI&usg=AOvVaw18x4fyP8Q1_A2hNBBqDSgE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
NATO has upped 'vigilance' amid suspected Russian sabotage operations - Stoltenberg,YouTube,2 days ago,2024-05-28 21:48:38.630922,A string of recent suspected sabotage operations across allied countries has the military alliance on the alert.,https://www.youtube.com/watch%3Fv%3Dber8OtupwjY&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgEEAI&usg=AOvVaw2Z12LfzuThI6IR-de8T3WK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Ireland officially recognises the State of Palestine,Euronews.com,2 days ago,2024-05-28 21:48:39.006620,The Palestinian state is now officially recognised by 146 of the 193 member states of the United Nations.,https://www.euronews.com/my-europe/2024/05/28/ireland-officially-recognises-the-state-of-palestine&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgCEAI&usg=AOvVaw1UUFC8_AiEKBa3SKN6kG6N,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Biden's absence at peace summit will be a 'standing ovation' for Putin, warns Zelenskyy",YouTube,2 days ago,2024-05-28 21:48:39.025916,US President Joe Biden has not yet confirmed whether he will attend the upcoming peace summit in Switzerland.,https://www.youtube.com/watch%3Fv%3DlpuZcIofoRU&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgJEAI&usg=AOvVaw1TAqN6NPSgn4d-bOw_UG5U,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Former Dutch intelligence chief Dick Schoof tipped as country's new prime minister,YouTube,2 days ago,2024-05-28 21:48:39.043859,It has taken months of post-election negotiations to form a right-wing government.,https://www.youtube.com/watch%3Fv%3DhP5rQZ1wyMM&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgIEAI&usg=AOvVaw0fCUUtQZo51kJJj6eOr_41,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Latest news bulletin | May 28th – Evening,YouTube,2 days ago,2024-05-28 21:48:39.063544,"Catch up with the most important stories from around Europe and beyond - latest news, breaking news, World, Business, Entertainment, Politics, Culture,...",https://www.youtube.com/watch%3Fv%3DDrnuOH1z9lA&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgEEAI&usg=AOvVaw024AeQNJa5CiyEAotr-PXw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Georgia's EU hopes fade as parliament approves 'Russian law',Euronews.com,2 days ago,2024-05-28 21:48:39.082168,The legislation was set in stone despite a final attempt by president Salome Zourabichvili to veto it.,https://www.euronews.com/my-europe/2024/05/28/georgia-eu-hopes-fade-as-parliament-set-to-approve-russian-law-on-foreign-agents&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgBEAI&usg=AOvVaw2tkFKl3yXMwFnTCPhhDSEm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Video. Latest news bulletin | May 28th – Evening,Euronews.com,2 days ago,2024-05-28 21:48:39.100776,"Catch up with the most important stories from around Europe and beyond - latest news, breaking news, World, Business, Entertainment, Politics, Culture,...",https://www.euronews.com/video/2024/05/28/latest-news-bulletin-may-28th-evening&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgDEAI&usg=AOvVaw0urwTNaY2GER2RmkNPVXbs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Germany is making it easier for foreign workers to move to the country this summer,Euronews.com,2 days ago,2024-05-28 21:48:39.119937,The Opportunity Card allows non-EU citizens to come to Germany for a year in order to search for a job.,https://www.euronews.com/travel/2024/05/28/germany-is-making-it-easier-for-foreign-workers-to-move-to-the-country-this-summer&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgFEAI&usg=AOvVaw3-StkgWZou9L0ZRRgeKDfC,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Seaweed farming: a new lifeline for fishers facing declining catches,Euronews.com,2 days ago,2024-05-28 21:48:39.139333,Seaweed has long been considered a healthy and enriching delicacy in many cultures. But with fish stocks under pressure it's becoming an important...,https://www.euronews.com/green/2024/05/28/fishers-turn-to-seaweed-farming&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgGEAI&usg=AOvVaw1pqkC3yB3fCANE_t-9HLCh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Caricartoons want you to vote for democratic and vibrant Europe,Euronews.com,2 days ago,2024-05-28 21:48:39.158385,Ten of Europe's most notable cartoonists have had their work animated to encourage people to vote in the European elections from 6-9 June.,https://www.euronews.com/my-europe/2024/05/28/caricartoons-want-you-to-go-out-and-vote-for-democratic-and-vibrant-europe&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgHEAI&usg=AOvVaw0DQksR5bZHQsDybi0rRyZu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Let us strike Russian territory, Zelenskyy asks Western allies",Euronews.com,2 days ago,2024-05-28 21:48:39.178083,"Since the start of the war, Western allies have asked Ukraine to refrain from using their donated weapons to strike deep inside Russia.",https://www.euronews.com/my-europe/2024/05/28/please-give-us-permission-to-strike-russian-territory-zelenskyy-asks-western-allies&ved=2ahUKEwi-w5ujrbaGAxUcD1kFHWptAow4RhDF9AF6BAgAEAI&usg=AOvVaw2AtSyS_t7e8gX7VA6ybN2H,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Ensuring aid reaches those fleeing Rafah 'not always possible' - UNRWA,Euronews.com,2 days ago,2024-05-28 21:48:39.746117,"It is almost impossible to provide any humanitarian aid in Gaza following the Israeli offensive on the southern city of Rafah, the director for Europe of...",https://www.euronews.com/my-europe/2024/05/28/ensuring-aid-reaches-those-fleeing-rafah-not-always-possible-says-unrwa&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgGEAI&usg=AOvVaw2IzMkVk0BqyT8ZMH5QFVTT,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Video. Taiwan legislature passes pro-China changes,Euronews.com,2 days ago,2024-05-28 21:48:39.764054,"The Nationalists, advocating unification with China, gained a single-seat majority in January elections, while the presidency went to pro-independence Lai...",https://www.euronews.com/video/2024/05/28/watch-taiwan-legislature-passes-pro-china-changes&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgJEAI&usg=AOvVaw2ChDhCrEfiAYogP_-RaH4S,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Northern Armenia assess aftermath of worst flooding in decades,Euronews.com,2 days ago,2024-05-28 21:48:39.786759,"Residents are taking stock of the damage caused by recent flooding, which killed at least four and displaced more than 269 people.",https://www.euronews.com/2024/05/28/northern-armenia-assess-aftermath-of-worse-flooding-in-decades&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgAEAI&usg=AOvVaw1w9cVxCZJrT_QOrsCQSwMo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Mexico is so hot that monkeys, birds and bats are falling dead from trees",Euronews.com,2 days ago,2024-05-28 21:48:39.807268,Experts expect a 'lot of casualties' for the ecosystem if temperature peaks continue.,https://www.euronews.com/green/2024/05/28/mexico-is-so-hot-that-monkeys-birds-and-bats-are-falling-dead-from-trees&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgIEAI&usg=AOvVaw0eO8lX8HngzmArtE8Ci0mL,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Inside an old Madrid bank vault full of literary treasures,Euronews.com,2 days ago,2024-05-28 21:48:39.827835,In the depths of the Caryatid Building in Madrid is a vault containing some of the greatest treasures of Spanish literature.,https://www.euronews.com/culture/2024/05/28/caja-de-las-letras-inside-an-old-madrid-bank-vault-full-of-literary-treasures&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgBEAI&usg=AOvVaw3wsDLC_aDdgKDNdRIg5dFO,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Trade unions push Brussels to approve Lufthansa's €325m ITA buy,Euronews.com,2 days ago,2024-05-28 21:48:39.846698,EU antitrust officials are worried the takeover of the former Alitalia fleet could raise prices and cut choice on flights to central Europe and the US.,https://www.euronews.com/my-europe/2024/05/28/trade-unions-push-brussels-to-approve-lufthansas-325m-ita-buy&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgEEAI&usg=AOvVaw0ZxJGY9darPkX6K5kZTPRI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Why are German young people so easily seduced by AfD's ideas?,Euronews.com,2 days ago,2024-05-28 21:48:39.866265,Recent voter surveys say between 14% and 22% of under-30s would vote for the far-right Alternative for Germany party in the upcoming European elections.,https://www.euronews.com/my-europe/2024/05/28/why-is-german-youth-so-easily-seduced-by-afds-ideas&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgDEAI&usg=AOvVaw14a29oQS3OBvA23c2Me58u,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Brussels green lights €1.4bn in state subsidy for hydrogen projects,Euronews.com,2 days ago,2024-05-28 21:48:39.887037,The European Commission hopes to further boost EU clean energy technology by approving whopping state subsidies for a range of projects aimed at using...,https://www.euronews.com/green/2024/05/28/brussels-green-lights-14bn-in-state-subsidy-for-hydrogen-projects&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgHEAI&usg=AOvVaw0gQsFKh5fam3QtZS2v8tpm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Pakistan heatwave: Hundreds treated for heatstroke as temperatures soar to over 50C,Euronews.com,2 days ago,2024-05-28 21:48:39.909079,Parts of Pakistan have been sweltering in more than 50 degrees Celsius with officials saying climate change has sent temperatures soaring above normal...,https://www.euronews.com/green/2024/05/28/pakistan-heatwave-hundreds-treated-for-heatstroke-as-temperatures-soar-to-over-50c&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgFEAI&usg=AOvVaw0ipLiSo2ilf92eVq0C9mWI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
OpenAI forms safety committee as it starts training next AI model,Euronews.com,2 days ago,2024-05-28 21:48:39.928431,"Sam Altman, OpenAI's CEO, will lead a new safety committee as training starts on their latest model.",https://www.euronews.com/next/2024/05/28/openai-forms-safety-committee-as-it-starts-training-next-ai-model&ved=2ahUKEwim-ryjrbaGAxUCFFkFHaQoC5w4UBDF9AF6BAgCEAI&usg=AOvVaw3jnIg_Bpt3bHos4sPlK3vb,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Right-wing violence is rising at an alarming rate, warn German victim support groups",Euronews.com,4 hours ago,2024-05-30 17:48:35.060795,"Violence against politicians has been dominating the headlines, but instances of everyday racism and anti-Semitic attacks are causing German victim advice...",https://www.euronews.com/my-europe/2024/05/30/right-wing-violence-is-rising-at-an-alarming-rate-warn-german-victim-support-groups&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIBxAC&usg=AOvVaw0dHIE9oVnSH4A6d8F-L1kU,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
European users alerted that Meta will use public posts to train AI,Euronews.com,6 hours ago,2024-05-30 15:48:35.072985,"Facebook and Instagram's parent company will soon use public posts “to help develop and improve AI,” European users were told.",https://www.euronews.com/next/2024/05/30/meta-will-soon-use-your-public-posts-to-train-its-ai-can-you-prevent-it&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQICRAC&usg=AOvVaw1kS9EJIpRvuw7X0HPsxFO6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Forever chemicals: Report finds 'alarming' levels of groundwater contamination in Europe,Euronews.com,6 hours ago,2024-05-30 15:48:35.084598,Samples have revealed high levels of Trifluoroacetic acid in ten European countries' water supplies.,https://www.euronews.com/my-europe/2024/05/30/forever-chemicals-report-finds-alarming-levels-of-groundwater-contamination-in-europe&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQICBAC&usg=AOvVaw1c5Gs_fkMbNccKck37wsO0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Slovenian government recognises Palestinian state pending parliament approval,Euronews.com,6 hours ago,2024-05-30 15:48:35.096099,"The small Alpine country's parliament must still ratify the decision, but it's widely seen as a formality, as none of the parliamentary parties in the...",https://www.euronews.com/my-europe/2024/05/30/slovenian-government-recognises-palestinian-state-pending-parliament-approval&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIABAC&usg=AOvVaw301gNyUyi6qc_6EWBQuDqZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Meet the young European climate activists running in the EU elections,Euronews.com,7 hours ago,2024-05-30 14:48:35.107861,A generation of young Europeans that became activists while still at school is now of age to take up positions in political office.,https://www.euronews.com/green/2024/05/30/young-green-and-european-meet-the-new-generation-of-eco-activists-running-in-the-eu-electi&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIAhAC&usg=AOvVaw3urEw6U-oTI7mVkQ_0dvvB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
EU elections: Where do parties stand on anti-discrimination policies?,Euronews.com,7 hours ago,2024-05-30 14:48:35.119325,Only two of the European Parliaments seven political parties explicitly call for the swift adoption of a stalled directive to combat discrimination ahead of...,https://www.euronews.com/my-europe/2024/05/30/eu-elections-where-do-parties-stand-on-anti-discrimination-policies&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIARAC&usg=AOvVaw2z9z4w4tcVM8s-dgeyMPFz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Spanish inflation rises for third consecutive month as energy costs climb,Euronews.com,8 hours ago,2024-05-30 13:48:35.130602,"A jump in electricity prices linked to higher VAT rates is pushing up inflation in Spain. Upticks are being seen across the eurozone, although the causes...",https://www.euronews.com/business/2024/05/30/spanish-inflation-rises-for-third-consecutive-month-as-energy-costs-climb&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIAxAC&usg=AOvVaw0R-_9aRL8-pI2ICpyA_zO3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
